id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,gender,color,size,pattern,google_product_category,default_product,variant
wc_post_id_12595,"Soft Chappal for men","Color: Yellow, Size: 8",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=yellow&attribute_pa_size=8,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12578,"Soft Chappal for men","Color: Black, Size: 10",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=black&attribute_pa_size=10,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12579,"Soft Chappal for men","Color: Black, Size: 12",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=black&attribute_pa_size=12,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12580,"Soft Chappal for men","Color: Black, Size: 14",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=black&attribute_pa_size=14,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12581,"Soft Chappal for men","Color: Black, Size: 16",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=black&attribute_pa_size=16,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12582,"Soft Chappal for men","Color: Black, Size: 6",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=black&attribute_pa_size=6,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12583,"Soft Chappal for men","Color: Black, Size: 8",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=black&attribute_pa_size=8,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12584,"Soft Chappal for men","Color: Brown, Size: 10",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=brown&attribute_pa_size=10,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12585,"Soft Chappal for men","Color: Brown, Size: 12",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=brown&attribute_pa_size=12,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12586,"Soft Chappal for men","Color: Brown, Size: 14",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b4c36170-4ceb-460f-ba31-46d67d7098f4.png,https://www.pakshopping.com.pk/product/soft-chappal-for-men/?attribute_pa_color=brown&attribute_pa_size=14,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",1599PKR,in stock,wc_post_id_12577,,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,1599PKR,new,published,,,,,,,
wc_post_id_12575,"Unisex Flip Flops","Size: 8, Color: White",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=8&attribute_pa_color=white,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12565,"Unisex Flip Flops","Size: 10, Color: White",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=10&attribute_pa_color=white,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12566,"Unisex Flip Flops","Size: 12, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=12&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12567,"Unisex Flip Flops","Size: 12, Color: White",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=12&attribute_pa_color=white,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12568,"Unisex Flip Flops","Size: 14, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=14&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12569,"Unisex Flip Flops","Size: 14, Color: White",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=14&attribute_pa_color=white,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12570,"Unisex Flip Flops","Size: 16, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=16&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12571,"Unisex Flip Flops","Size: 16, Color: White",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=16&attribute_pa_color=white,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12572,"Unisex Flip Flops","Size: 6, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=6&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12573,"Unisex Flip Flops","Size: 6, Color: White",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=6&attribute_pa_color=white,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12574,"Unisex Flip Flops","Size: 8, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=8&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12564,"Unisex Flip Flops","Size: 10, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/de95619d-80ea-461d-8449-e9c2a0edce30-e1617263390772.png,https://www.pakshopping.com.pk/product/nike-unisex-flip-flops/?attribute_pa_size=10&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Slides &amp; Flip Flops, Men's Shoes, Women's Shoes","Pak Shopping - Clothing & Footwear",799PKR,in stock,wc_post_id_12095,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/1319c80a-dd49-4d79-93c3-edc04831441d.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12554,"NDURE Summer chappal for men","Size: 14, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=14&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12555,"NDURE Summer chappal for men","Size: 14, Color: Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=14&attribute_pa_color=blue,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12556,"NDURE Summer chappal for men","Size: 16, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=16&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12557,"NDURE Summer chappal for men","Size: 16, Color: Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=16&attribute_pa_color=blue,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12558,"NDURE Summer chappal for men","Size: 6, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=6&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12559,"NDURE Summer chappal for men","Size: 6, Color: Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=6&attribute_pa_color=blue,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12560,"NDURE Summer chappal for men","Size: 8, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=8&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12561,"NDURE Summer chappal for men","Size: 8, Color: Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=8&attribute_pa_color=blue,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12550,"NDURE Summer chappal for men","Size: 10, Color: Black",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=10&attribute_pa_color=black,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
wc_post_id_12551,"NDURE Summer chappal for men","Size: 10, Color: Blue",https://www.pakshopping.com.pk/wp-content/uploads/2021/04/b5f96f0a-ce43-41de-b932-0e05907a0e7f.png,https://www.pakshopping.com.pk/product/ndure-summer-chappal-for-men/?attribute_pa_size=10&attribute_pa_color=blue,"Flip Flops &amp; Sandals, Shoes, Men's Shoes","Pak Shopping - Clothing & Footwear",999PKR,in stock,wc_post_id_12530,,"https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3b7f0f24-552d-49a8-8d3e-4462411fdb57.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/2f4e9de4-8425-4ff6-b004-21ed8da20c97.png,https://www.pakshopping.com.pk/wp-content/uploads/2021/04/3dd5f821-1c87-410d-b45c-e5bda31ed353.png",1970-01-29T00:00+00:00/2038-01-17T23:59+00:00,799PKR,new,published,,,,,,,
